ARG_Name,MGE_Name,Patient_ID,Label
BHSA,gene:proph:172551,23,PostFMT Only
BHSA,gene:proph:173955,23,PostFMT Only
BHSA,gene:proph:176799,23,PostFMT Only
BHSA,gene:proph:176800,23,PostFMT Only
BHSA,gene:proph:176804,23,PostFMT Only
BHSA,gene:proph:177498,23,PostFMT Only
BHSA,gene:proph:177501,23,PostFMT Only
BHSA,gene:proph:177584,23,PostFMT Only
BHSA,gene:vir:104416,23,PostFMT Only
BHSA,gene:vir:108417,23,PostFMT Only
CHAA,gene:plasmid:117813,23,PostFMT Only
CHAA,gene:plasmid:15993,23,PostFMT Only
CHAA,gene:plasmid:15994,23,PostFMT Only
CORA,gene:plasmid:24561,23,PostFMT Only
CORB,gene:proph:163976,23,PostFMT Only
CRP,gene:plasmid:21818,23,PostFMT Only
CTX,gene:proph:172526,23,PostFMT Only
CTX,gene:proph:172529,23,PostFMT Only
CTX,gene:proph:172532,23,PostFMT Only
CTX,gene:proph:177446,23,PostFMT Only
CTX,gene:proph:177447,23,PostFMT Only
CTX,gene:proph:184574,23,PostFMT Only
CTX,gene:proph:184664,23,PostFMT Only
DSBA,gene:plasmid:16162,23,PostFMT Only
EVGA,gene:proph:181243,23,PostFMT Only
FECD,gene:plasmid:156052,23,PostFMT Only
HNS,gene:plasmid:114202,23,PostFMT Only
HNS,gene:plasmid:142103,23,PostFMT Only
MDTB,gene:proph:163814,23,PostFMT Only
MDTB,gene:proph:176915,23,PostFMT Only
MDTB,gene:proph:176917,23,PostFMT Only
MDTB,gene:proph:176924,23,PostFMT Only
MDTB,gene:vir:2014,23,PostFMT Only
MDTB,gene:vir:2017,23,PostFMT Only
MDTB,gene:vir:2022,23,PostFMT Only
MDTB,gene:vir:2025,23,PostFMT Only
MDTB,gene:vir:2027,23,PostFMT Only
MDTB,gene:vir:2030,23,PostFMT Only
MDTB,gene:vir:2040,23,PostFMT Only
MDTB,gene:vir:2041,23,PostFMT Only
MDTB,gene:vir:2045,23,PostFMT Only
MDTB,gene:vir:2046,23,PostFMT Only
MDTB,gene:vir:2050,23,PostFMT Only
MDTB,gene:vir:2052,23,PostFMT Only
MDTB,gene:vir:5693,23,PostFMT Only
MDTB,gene:vir:5698,23,PostFMT Only
MDTB,gene:vir:5705,23,PostFMT Only
MDTB,gene:vir:5707,23,PostFMT Only
MDTB,gene:vir:5708,23,PostFMT Only
MDTB,gene:vir:5713,23,PostFMT Only
MDTB,gene:vir:5718,23,PostFMT Only
MDTB,gene:vir:5723,23,PostFMT Only
MDTB,gene:vir:5725,23,PostFMT Only
MDTB,gene:vir:5727,23,PostFMT Only
MDTB,gene:vir:6061,23,PostFMT Only
MDTB,gene:vir:6063,23,PostFMT Only
MDTB,gene:vir:6064,23,PostFMT Only
MDTB,gene:vir:6066,23,PostFMT Only
MDTB,gene:vir:6069,23,PostFMT Only
MDTB,gene:vir:6071,23,PostFMT Only
MDTB,gene:vir:6072,23,PostFMT Only
MDTB,gene:vir:6079,23,PostFMT Only
MDTB,gene:vir:6080,23,PostFMT Only
MDTM,gene:plasmid:148201,23,PostFMT Only
MDTM,gene:plasmid:151223,23,PostFMT Only
MDTM,gene:plasmid:151224,23,PostFMT Only
MGTA,gene:plasmid:114192,23,PostFMT Only
MGTA,gene:plasmid:142025,23,PostFMT Only
MGTA,gene:plasmid:156052,23,PostFMT Only
MGTA,gene:plasmid:25689,23,PostFMT Only
MNTP,gene:proph:183581,23,PostFMT Only
OMPA,gene:proph:173756,23,PostFMT Only
OMPA,gene:proph:173757,23,PostFMT Only
OMPA,gene:proph:173763,23,PostFMT Only
OMPA,gene:proph:173769,23,PostFMT Only
OMPA,gene:proph:173771,23,PostFMT Only
OMPA,gene:proph:173774,23,PostFMT Only
OMPA,gene:proph:173775,23,PostFMT Only
OMPA,gene:proph:173776,23,PostFMT Only
OMPA,gene:proph:173779,23,PostFMT Only
OMPA,gene:proph:174990,23,PostFMT Only
OMPA,gene:proph:174991,23,PostFMT Only
OMPA,gene:proph:174995,23,PostFMT Only
OMPA,gene:proph:174996,23,PostFMT Only
OMPA,gene:proph:174998,23,PostFMT Only
OMPA,gene:proph:175000,23,PostFMT Only
OMPA,gene:proph:175001,23,PostFMT Only
OMPA,gene:proph:175003,23,PostFMT Only
OMPA,gene:proph:175004,23,PostFMT Only
OMPA,gene:proph:175006,23,PostFMT Only
OMPA,gene:proph:175008,23,PostFMT Only
OMPA,gene:proph:175010,23,PostFMT Only
SUGE,gene:plasmid:109300,23,PostFMT Only
UGD,gene:proph:179438,23,PostFMT Only
ZNTA,gene:vir:1321,23,PostFMT Only
ZNTR,gene:plasmid:151260,23,PostFMT Only
AAC3,gene:plasmid:14303,24,PostFMT Only
AAC3,gene:plasmid:14304,24,PostFMT Only
AAC3,gene:plasmid:158830,24,PostFMT Only
ACRS,gene:plasmid:93474,24,PostFMT Only
ACRS,gene:plasmid:93482,24,PostFMT Only
ACRS,gene:proph:163818,24,PostFMT Only
ARIR,gene:plasmid:142103,24,PostFMT Only
ASR,gene:proph:159066,24,PostFMT Only
ASR,gene:proph:159070,24,PostFMT Only
ASR,gene:proph:159074,24,PostFMT Only
ASR,gene:proph:163918,24,PostFMT Only
ASR,gene:proph:163921,24,PostFMT Only
ASR,gene:proph:163927,24,PostFMT Only
ASR,gene:proph:163929,24,PostFMT Only
ASR,gene:proph:163930,24,PostFMT Only
ASR,gene:proph:163931,24,PostFMT Only
ASR,gene:proph:163934,24,PostFMT Only
ASR,gene:proph:163935,24,PostFMT Only
ASR,gene:proph:163937,24,PostFMT Only
ASR,gene:proph:163938,24,PostFMT Only
ASR,gene:proph:163942,24,PostFMT Only
ASR,gene:proph:163944,24,PostFMT Only
ASR,gene:proph:163947,24,PostFMT Only
ASR,gene:proph:169106,24,PostFMT Only
ASR,gene:proph:172550,24,PostFMT Only
ASR,gene:proph:173951,24,PostFMT Only
ASR,gene:proph:177498,24,PostFMT Only
ASR,gene:proph:179465,24,PostFMT Only
ASR,gene:proph:182923,24,PostFMT Only
ASR,gene:proph:182924,24,PostFMT Only
ASR,gene:proph:182925,24,PostFMT Only
ASR,gene:proph:182926,24,PostFMT Only
CATA,gene:plasmid:117782,24,PostFMT Only
COPA,gene:plasmid:123175,24,PostFMT Only
COPA,gene:plasmid:88435,24,PostFMT Only
COPA,gene:plasmid:88436,24,PostFMT Only
COPA,gene:plasmid:88437,24,PostFMT Only
CORA,gene:plasmid:123244,24,PostFMT Only
CORA,gene:plasmid:123245,24,PostFMT Only
CORA,gene:plasmid:123246,24,PostFMT Only
CORA,gene:plasmid:123247,24,PostFMT Only
CORA,gene:plasmid:123248,24,PostFMT Only
CORA,gene:plasmid:123249,24,PostFMT Only
CORA,gene:plasmid:123250,24,PostFMT Only
CORA,gene:plasmid:123251,24,PostFMT Only
CORA,gene:plasmid:123252,24,PostFMT Only
CORA,gene:plasmid:123253,24,PostFMT Only
CORA,gene:plasmid:123254,24,PostFMT Only
CORA,gene:plasmid:24561,24,PostFMT Only
CORA,gene:proph:159396,24,PostFMT Only
CORB,gene:proph:163976,24,PostFMT Only
CORB,gene:proph:169135,24,PostFMT Only
CORB,gene:proph:169136,24,PostFMT Only
CORB,gene:proph:169137,24,PostFMT Only
CORB,gene:proph:169138,24,PostFMT Only
CORB,gene:proph:169140,24,PostFMT Only
CORB,gene:proph:169141,24,PostFMT Only
CORB,gene:proph:169148,24,PostFMT Only
CORB,gene:proph:169149,24,PostFMT Only
CORB,gene:proph:169150,24,PostFMT Only
CORB,gene:proph:181050,24,PostFMT Only
CORB,gene:proph:181054,24,PostFMT Only
CORB,gene:proph:181055,24,PostFMT Only
CORB,gene:proph:181056,24,PostFMT Only
CORB,gene:proph:181057,24,PostFMT Only
CORB,gene:proph:181058,24,PostFMT Only
CORB,gene:proph:181059,24,PostFMT Only
CORB,gene:proph:181062,24,PostFMT Only
CTX,IncHI2_1__BX664015,24,PostFMT Only
CTX,gene:plasmid:153832,24,PostFMT Only
CTX,gene:plasmid:153833,24,PostFMT Only
CTX,gene:plasmid:153834,24,PostFMT Only
CTX,gene:plasmid:153835,24,PostFMT Only
CTX,gene:plasmid:153836,24,PostFMT Only
CTX,gene:plasmid:153837,24,PostFMT Only
CTX,gene:plasmid:153838,24,PostFMT Only
CTX,gene:plasmid:153840,24,PostFMT Only
CTX,gene:plasmid:153841,24,PostFMT Only
CTX,gene:plasmid:153842,24,PostFMT Only
CTX,gene:plasmid:153843,24,PostFMT Only
CTX,gene:plasmid:153844,24,PostFMT Only
CTX,gene:plasmid:153845,24,PostFMT Only
CTX,gene:plasmid:153846,24,PostFMT Only
CTX,gene:plasmid:153847,24,PostFMT Only
CTX,gene:plasmid:153848,24,PostFMT Only
CTX,gene:plasmid:153849,24,PostFMT Only
CTX,gene:plasmid:153850,24,PostFMT Only
CTX,gene:plasmid:153851,24,PostFMT Only
CTX,gene:plasmid:153852,24,PostFMT Only
CTX,gene:plasmid:153853,24,PostFMT Only
CTX,gene:plasmid:153854,24,PostFMT Only
CTX,gene:plasmid:153855,24,PostFMT Only
CTX,gene:plasmid:153856,24,PostFMT Only
CTX,gene:plasmid:153857,24,PostFMT Only
CTX,gene:plasmid:153858,24,PostFMT Only
CTX,gene:plasmid:153860,24,PostFMT Only
CTX,gene:plasmid:153861,24,PostFMT Only
CTX,gene:plasmid:153862,24,PostFMT Only
CTX,gene:plasmid:153863,24,PostFMT Only
CTX,gene:plasmid:153865,24,PostFMT Only
CTX,gene:plasmid:153867,24,PostFMT Only
CTX,gene:plasmid:153868,24,PostFMT Only
CTX,gene:plasmid:153870,24,PostFMT Only
CTX,gene:plasmid:153871,24,PostFMT Only
CTX,gene:plasmid:153875,24,PostFMT Only
CTX,gene:plasmid:153876,24,PostFMT Only
CTX,gene:plasmid:153877,24,PostFMT Only
CTX,gene:plasmid:153896,24,PostFMT Only
CTX,gene:plasmid:153898,24,PostFMT Only
CTX,gene:plasmid:153899,24,PostFMT Only
CTX,gene:plasmid:153900,24,PostFMT Only
CTX,gene:plasmid:153901,24,PostFMT Only
CTX,gene:plasmid:153902,24,PostFMT Only
CTX,gene:plasmid:153998,24,PostFMT Only
CTX,gene:plasmid:153999,24,PostFMT Only
CTX,gene:plasmid:154000,24,PostFMT Only
CTX,gene:plasmid:154001,24,PostFMT Only
CTX,gene:plasmid:154003,24,PostFMT Only
CTX,gene:plasmid:154004,24,PostFMT Only
CTX,gene:plasmid:154007,24,PostFMT Only
CTX,gene:plasmid:154008,24,PostFMT Only
CTX,gene:plasmid:154009,24,PostFMT Only
CTX,gene:plasmid:154010,24,PostFMT Only
CTX,gene:plasmid:154011,24,PostFMT Only
CTX,gene:plasmid:154013,24,PostFMT Only
CTX,gene:plasmid:154029,24,PostFMT Only
CTX,gene:plasmid:154033,24,PostFMT Only
CTX,gene:plasmid:154036,24,PostFMT Only
CTX,gene:plasmid:154037,24,PostFMT Only
CTX,gene:plasmid:154038,24,PostFMT Only
CTX,gene:plasmid:154040,24,PostFMT Only
CTX,gene:plasmid:154041,24,PostFMT Only
CTX,gene:plasmid:154057,24,PostFMT Only
CTX,gene:plasmid:154059,24,PostFMT Only
CTX,gene:plasmid:154060,24,PostFMT Only
CTX,gene:plasmid:154062,24,PostFMT Only
CTX,gene:plasmid:154074,24,PostFMT Only
CTX,gene:plasmid:154075,24,PostFMT Only
CTX,gene:plasmid:154077,24,PostFMT Only
CTX,gene:plasmid:154078,24,PostFMT Only
CTX,gene:plasmid:154080,24,PostFMT Only
CTX,gene:plasmid:154081,24,PostFMT Only
CTX,gene:plasmid:154082,24,PostFMT Only
CTX,gene:plasmid:154083,24,PostFMT Only
CTX,gene:plasmid:154099,24,PostFMT Only
CTX,gene:plasmid:154100,24,PostFMT Only
CTX,gene:plasmid:154101,24,PostFMT Only
CTX,gene:plasmid:154102,24,PostFMT Only
CTX,gene:plasmid:154107,24,PostFMT Only
CTX,gene:plasmid:154108,24,PostFMT Only
CTX,gene:plasmid:154110,24,PostFMT Only
CTX,gene:plasmid:154111,24,PostFMT Only
CTX,gene:plasmid:154115,24,PostFMT Only
CTX,gene:plasmid:154116,24,PostFMT Only
CTX,gene:plasmid:154117,24,PostFMT Only
CTX,gene:plasmid:154118,24,PostFMT Only
CTX,gene:plasmid:154119,24,PostFMT Only
CTX,gene:plasmid:154121,24,PostFMT Only
CTX,gene:plasmid:154122,24,PostFMT Only
CTX,gene:plasmid:154123,24,PostFMT Only
CTX,gene:plasmid:154125,24,PostFMT Only
CTX,gene:plasmid:88444,24,PostFMT Only
CTX,gene:proph:177621,24,PostFMT Only
CUTA,gene:proph:159040,24,PostFMT Only
CUTA,gene:proph:159043,24,PostFMT Only
CUTA,gene:proph:177429,24,PostFMT Only
CUTA,gene:proph:179486,24,PostFMT Only
CUTA,gene:proph:181075,24,PostFMT Only
CUTA,gene:proph:181080,24,PostFMT Only
CUTA,gene:proph:181081,24,PostFMT Only
CUTA,gene:proph:181082,24,PostFMT Only
CUTA,gene:proph:181083,24,PostFMT Only
CUTA,gene:proph:181084,24,PostFMT Only
CUTA,gene:proph:181095,24,PostFMT Only
CUTA,gene:proph:181113,24,PostFMT Only
CUTA,gene:proph:181155,24,PostFMT Only
CUTA,gene:proph:183549,24,PostFMT Only
CUTA,gene:proph:183551,24,PostFMT Only
CUTA,gene:proph:183635,24,PostFMT Only
CUTA,gene:vir:4454,24,PostFMT Only
CUTA,gene:vir:4507,24,PostFMT Only
CUTA,gene:vir:4515,24,PostFMT Only
CUTA,gene:vir:4516,24,PostFMT Only
CUTA,gene:vir:4518,24,PostFMT Only
CUTA,gene:vir:4523,24,PostFMT Only
CUTA,gene:vir:4525,24,PostFMT Only
CUTA,gene:vir:4536,24,PostFMT Only
CUTA,gene:vir:4539,24,PostFMT Only
CUTA,gene:vir:4542,24,PostFMT Only
CUTA,gene:vir:4546,24,PostFMT Only
CUTA,gene:vir:4555,24,PostFMT Only
CUTA,gene:vir:4556,24,PostFMT Only
CUTA,gene:vir:4557,24,PostFMT Only
CUTA,gene:vir:4558,24,PostFMT Only
CUTA,gene:vir:4559,24,PostFMT Only
CUTA,gene:vir:79530,24,PostFMT Only
CUTA,gene:vir:79547,24,PostFMT Only
CUTA,gene:vir:79551,24,PostFMT Only
CUTA,gene:vir:79552,24,PostFMT Only
CUTA,gene:vir:79564,24,PostFMT Only
CUTA,gene:vir:79582,24,PostFMT Only
DSBA,gene:plasmid:16162,24,PostFMT Only
EMEA,gene:proph:183651,24,PostFMT Only
EMEA,gene:proph:183652,24,PostFMT Only
EMEA,gene:proph:183653,24,PostFMT Only
EMEA,gene:proph:183654,24,PostFMT Only
EMEA,gene:proph:183655,24,PostFMT Only
EMEA,gene:proph:183656,24,PostFMT Only
EMEA,gene:proph:183657,24,PostFMT Only
EMEA,gene:proph:183658,24,PostFMT Only
EMEA,gene:proph:183659,24,PostFMT Only
EMEA,gene:proph:183660,24,PostFMT Only
EMEA,gene:proph:183661,24,PostFMT Only
EMEA,gene:proph:183662,24,PostFMT Only
EMEA,gene:proph:183663,24,PostFMT Only
EMEA,gene:proph:183664,24,PostFMT Only
EMEA,gene:proph:183665,24,PostFMT Only
EMEA,gene:proph:183666,24,PostFMT Only
EMEA,gene:proph:183667,24,PostFMT Only
EMEA,gene:proph:183668,24,PostFMT Only
EMRR,gene:plasmid:84614,24,PostFMT Only
EMRR,gene:plasmid:84622,24,PostFMT Only
EVGA,gene:plasmid:134726,24,PostFMT Only
EVGA,gene:proph:176836,24,PostFMT Only
EVGA,gene:proph:176844,24,PostFMT Only
EVGA,gene:proph:176850,24,PostFMT Only
EVGA,gene:proph:176852,24,PostFMT Only
EVGA,gene:proph:176860,24,PostFMT Only
EVGA,gene:proph:176866,24,PostFMT Only
EVGA,gene:proph:176871,24,PostFMT Only
EVGA,gene:proph:176891,24,PostFMT Only
EVGA,gene:proph:176892,24,PostFMT Only
EVGA,gene:proph:176893,24,PostFMT Only
EVGA,gene:proph:181203,24,PostFMT Only
EVGA,gene:proph:181245,24,PostFMT Only
EVGA,gene:proph:181257,24,PostFMT Only
EVGA,gene:proph:181258,24,PostFMT Only
EVGA,gene:proph:181259,24,PostFMT Only
EVGA,gene:proph:181266,24,PostFMT Only
EVGA,gene:proph:181284,24,PostFMT Only
EVGA,gene:proph:181285,24,PostFMT Only
EVGA,gene:proph:181287,24,PostFMT Only
EVGA,gene:proph:181322,24,PostFMT Only
EVGA,gene:proph:182991,24,PostFMT Only
EVGA,gene:proph:183009,24,PostFMT Only
EVGA,gene:proph:183029,24,PostFMT Only
EVGA,gene:proph:183030,24,PostFMT Only
EVGA,gene:proph:183043,24,PostFMT Only
EVGA,gene:proph:183629,24,PostFMT Only
EVGA,gene:vir:104379,24,PostFMT Only
EVGA,gene:vir:105377,24,PostFMT Only
EVGA,gene:vir:105389,24,PostFMT Only
EVGA,gene:vir:105392,24,PostFMT Only
EVGA,gene:vir:105401,24,PostFMT Only
EVGA,gene:vir:105414,24,PostFMT Only
EVGA,gene:vir:105420,24,PostFMT Only
EVGA,gene:vir:105428,24,PostFMT Only
EVGA,gene:vir:105726,24,PostFMT Only
EVGA,gene:vir:105727,24,PostFMT Only
EVGA,gene:vir:105728,24,PostFMT Only
EVGA,gene:vir:108717,24,PostFMT Only
EVGA,gene:vir:108718,24,PostFMT Only
EVGA,gene:vir:150,24,PostFMT Only
EVGA,gene:vir:179,24,PostFMT Only
EVGA,gene:vir:1917,24,PostFMT Only
EVGA,gene:vir:2101,24,PostFMT Only
EVGA,gene:vir:240,24,PostFMT Only
EVGA,gene:vir:3472,24,PostFMT Only
FLOR,gene:plasmid:117672,24,PostFMT Only
FLOR,gene:plasmid:83868,24,PostFMT Only
GADX,gene:plasmid:21818,24,PostFMT Only
HDEA,gene:plasmid:151260,24,PostFMT Only
HDEA,gene:plasmid:24694,24,PostFMT Only
KDPE,gene:proph:183637,24,PostFMT Only
LSA,ICEberg|101|Tn5385|GenBank|...,24,PostFMT Only
MDFA,gene:proph:163818,24,PostFMT Only
MDFA,gene:proph:183644,24,PostFMT Only
MDTA,gene:proph:181292,24,PostFMT Only
MDTJ,gene:proph:159074,24,PostFMT Only
MDTJ,gene:proph:163918,24,PostFMT Only
MDTJ,gene:proph:163921,24,PostFMT Only
MDTJ,gene:proph:163926,24,PostFMT Only
MDTJ,gene:proph:163927,24,PostFMT Only
MDTJ,gene:proph:163929,24,PostFMT Only
MDTJ,gene:proph:163930,24,PostFMT Only
MDTJ,gene:proph:163931,24,PostFMT Only
MDTJ,gene:proph:163934,24,PostFMT Only
MDTJ,gene:proph:163935,24,PostFMT Only
MDTJ,gene:proph:163937,24,PostFMT Only
MDTJ,gene:proph:163938,24,PostFMT Only
MDTJ,gene:proph:163941,24,PostFMT Only
MDTJ,gene:proph:163942,24,PostFMT Only
MDTJ,gene:proph:163944,24,PostFMT Only
MDTJ,gene:proph:163947,24,PostFMT Only
MDTJ,gene:proph:172559,24,PostFMT Only
MDTJ,gene:proph:173951,24,PostFMT Only
MDTJ,gene:proph:176808,24,PostFMT Only
MNTH,gene:plasmid:134726,24,PostFMT Only
MNTH,gene:plasmid:84614,24,PostFMT Only
MNTH,gene:plasmid:84622,24,PostFMT Only
MNTH,gene:proph:181293,24,PostFMT Only
MNTP,gene:proph:163837,24,PostFMT Only
MNTP,gene:proph:183581,24,PostFMT Only
MODA,gene:plasmid:123177,24,PostFMT Only
MODA,gene:proph:163818,24,PostFMT Only
MODA,gene:proph:175234,24,PostFMT Only
MODA,gene:proph:184574,24,PostFMT Only
OXA,gene:plasmid:117750,24,PostFMT Only
OXA,gene:plasmid:117766,24,PostFMT Only
PMRF,gene:plasmid:121874,24,PostFMT Only
PMRF,gene:plasmid:24510,24,PostFMT Only
PMRF,gene:plasmid:25527,24,PostFMT Only
PMRF,gene:plasmid:88431,24,PostFMT Only
PMRF,gene:plasmid:88432,24,PostFMT Only
PMRF,gene:plasmid:88433,24,PostFMT Only
PMRF,gene:proph:183012,24,PostFMT Only
SILC,gene:plasmid:153903,24,PostFMT Only
SILC,gene:plasmid:153906,24,PostFMT Only
SILC,gene:plasmid:153908,24,PostFMT Only
SILC,gene:plasmid:153909,24,PostFMT Only
SILC,gene:plasmid:153913,24,PostFMT Only
SILC,gene:plasmid:153914,24,PostFMT Only
SILC,gene:plasmid:153926,24,PostFMT Only
SILC,gene:plasmid:153927,24,PostFMT Only
SILC,gene:plasmid:155964,24,PostFMT Only
SITABCD,gene:plasmid:123291,24,PostFMT Only
SITABCD,gene:plasmid:123292,24,PostFMT Only
SITABCD,gene:plasmid:123293,24,PostFMT Only
SITABCD,gene:plasmid:123294,24,PostFMT Only
SITABCD,gene:plasmid:123295,24,PostFMT Only
SITABCD,gene:plasmid:123314,24,PostFMT Only
SITABCD,gene:plasmid:123316,24,PostFMT Only
SITABCD,gene:plasmid:123317,24,PostFMT Only
SITABCD,gene:plasmid:123318,24,PostFMT Only
SITABCD,gene:plasmid:123319,24,PostFMT Only
SODB,ICEberg|74|ICEEcIHE3034-1|G...,24,PostFMT Only
SODB,gene:plasmid:155982,24,PostFMT Only
SODB,gene:plasmid:156169,24,PostFMT Only
SODB,gene:proph:183581,24,PostFMT Only
SOXRB,gene:plasmid:123300,24,PostFMT Only
SUGE,gene:plasmid:109300,24,PostFMT Only
SUGE,gene:plasmid:114253,24,PostFMT Only
SUGE,gene:plasmid:121473,24,PostFMT Only
SUGE,gene:plasmid:25253,24,PostFMT Only
SUGE,gene:plasmid:25643,24,PostFMT Only
TEM,gene:plasmid:91702,24,PostFMT Only
UGD,gene:plasmid:114251,24,PostFMT Only
UGD,gene:plasmid:114252,24,PostFMT Only
UGD,gene:plasmid:155982,24,PostFMT Only
UGD,gene:plasmid:156169,24,PostFMT Only
YDEI,gene:proph:163928,24,PostFMT Only
YDEI,gene:proph:172449,24,PostFMT Only
YDEI,gene:proph:176720,24,PostFMT Only
YDEI,gene:proph:176721,24,PostFMT Only
YDEI,gene:proph:179463,24,PostFMT Only
YDEI,gene:proph:179464,24,PostFMT Only
YDEI,gene:proph:182915,24,PostFMT Only
YDEI,gene:vir:79529,24,PostFMT Only
YDEI,gene:vir:79539,24,PostFMT Only
YGJH,gene:plasmid:123257,24,PostFMT Only
YJAA,gene:proph:163833,24,PostFMT Only
YJAA,gene:proph:172466,24,PostFMT Only
YJAA,gene:proph:172470,24,PostFMT Only
YJAA,gene:proph:176065,24,PostFMT Only
YJAA,gene:proph:176068,24,PostFMT Only
YJAA,gene:proph:176736,24,PostFMT Only
YJAA,gene:proph:176741,24,PostFMT Only
YJAA,gene:proph:176792,24,PostFMT Only
YJAA,gene:proph:176862,24,PostFMT Only
YJAA,gene:proph:176863,24,PostFMT Only
YJAA,gene:proph:179440,24,PostFMT Only
YJAA,gene:proph:179442,24,PostFMT Only
YJAA,gene:proph:179443,24,PostFMT Only
YJAA,gene:proph:179448,24,PostFMT Only
YJAA,gene:proph:179452,24,PostFMT Only
YJAA,gene:proph:179456,24,PostFMT Only
YJAA,gene:proph:179457,24,PostFMT Only
YJAA,gene:proph:181148,24,PostFMT Only
YJAA,gene:proph:181149,24,PostFMT Only
YJAA,gene:proph:181151,24,PostFMT Only
YJAA,gene:proph:181153,24,PostFMT Only
YJAA,gene:proph:181154,24,PostFMT Only
YJAA,gene:proph:181162,24,PostFMT Only
YJAA,gene:proph:181163,24,PostFMT Only
YJAA,gene:proph:181306,24,PostFMT Only
YJAA,gene:proph:181307,24,PostFMT Only
YJAA,gene:proph:181310,24,PostFMT Only
YJAA,gene:proph:181315,24,PostFMT Only
YJAA,gene:vir:10190,24,PostFMT Only
YJAA,gene:vir:166,24,PostFMT Only
YJAA,gene:vir:3424,24,PostFMT Only
YJAA,gene:vir:3431,24,PostFMT Only
YJAA,gene:vir:4536,24,PostFMT Only
YJAA,gene:vir:4537,24,PostFMT Only
YJAA,gene:vir:4545,24,PostFMT Only
YJAA,gene:vir:4546,24,PostFMT Only
YJAA,gene:vir:4547,24,PostFMT Only
YJAA,gene:vir:4554,24,PostFMT Only
YJAA,gene:vir:4555,24,PostFMT Only
YJAA,gene:vir:79550,24,PostFMT Only
YJAA,gene:vir:79570,24,PostFMT Only
YJAA,gene:vir:79572,24,PostFMT Only
YJAA,gene:vir:79578,24,PostFMT Only
YJAA,gene:vir:79580,24,PostFMT Only
YJAA,gene:vir:79581,24,PostFMT Only
YJAA,gene:vir:79583,24,PostFMT Only
ZNTR,gene:plasmid:151260,24,PostFMT Only
MEFE,gene:plasmid:141427,25,PostFMT Only
MPHA,gene:plasmid:158573,25,PostFMT Only
MPHA,gene:plasmid:158838,25,PostFMT Only
CORA,gene:plasmid:123244,26,PostFMT Only
CORA,gene:plasmid:123245,26,PostFMT Only
CORA,gene:plasmid:123246,26,PostFMT Only
CORA,gene:plasmid:123247,26,PostFMT Only
CORA,gene:plasmid:123248,26,PostFMT Only
CORA,gene:plasmid:123249,26,PostFMT Only
CORA,gene:plasmid:123250,26,PostFMT Only
CORA,gene:plasmid:123251,26,PostFMT Only
CORA,gene:plasmid:123252,26,PostFMT Only
CORA,gene:plasmid:123253,26,PostFMT Only
CORA,gene:plasmid:123254,26,PostFMT Only
CORA,gene:plasmid:24561,26,PostFMT Only
CORA,gene:proph:159396,26,PostFMT Only
CORB,gene:proph:163976,26,PostFMT Only
CRP,gene:plasmid:21818,26,PostFMT Only
FECD,gene:plasmid:151266,26,PostFMT Only
FECD,gene:plasmid:156052,26,PostFMT Only
FECD,gene:vir:105410,26,PostFMT Only
GADX,gene:plasmid:24694,26,PostFMT Only
HNS,gene:plasmid:142103,26,PostFMT Only
MDTJ,gene:proph:163928,26,PostFMT Only
MGTA,gene:vir:108724,26,PostFMT Only
MGTA,gene:vir:108725,26,PostFMT Only
MGTA,gene:vir:108727,26,PostFMT Only
MGTA,gene:vir:108728,26,PostFMT Only
MGTA,gene:vir:507,26,PostFMT Only
MNTH,gene:plasmid:134726,26,PostFMT Only
SITABCD,gene:proph:176074,26,PostFMT Only
SITABCD,gene:proph:176783,26,PostFMT Only
SITABCD,gene:proph:176800,26,PostFMT Only
SITABCD,gene:proph:179433,26,PostFMT Only
SITABCD,gene:proph:181174,26,PostFMT Only
TETQ,ICEberg|58|ICEBfrYCH46-1|Ge...,26,PostFMT Only
TETQ,gene:plasmid:138875,26,PostFMT Only
TETQ,gene:plasmid:146529,26,PostFMT Only
ZNTR,gene:plasmid:151260,26,PostFMT Only
ERMB,gene:plasmid:17097,27,PostFMT Only
CORA,gene:plasmid:24561,28,PostFMT Only
ZRAS,gene:plasmid:123887,28,PostFMT Only
CFX,gene:plasmid:141426,29,PostFMT Only
ERMB,gene:plasmid:156386,29,PostFMT Only
ERMB,gene:plasmid:17097,29,PostFMT Only
MEFE,gene:plasmid:141426,29,PostFMT Only
CFX,gene:plasmid:141426,30,PostFMT Only
APH3-DPRIME,gene:plasmid:130001,32,PostFMT Only
APH3-DPRIME,gene:plasmid:130008,32,PostFMT Only
APH3-DPRIME,gene:plasmid:130009,32,PostFMT Only
APH3-DPRIME,gene:plasmid:30130,32,PostFMT Only
CFX,gene:plasmid:141426,32,PostFMT Only
CHAA,gene:proph:172516,32,PostFMT Only
CHAA,gene:proph:172517,32,PostFMT Only
CHAA,gene:proph:172518,32,PostFMT Only
CHAA,gene:proph:172519,32,PostFMT Only
CHAA,gene:proph:172520,32,PostFMT Only
CHAA,gene:proph:172521,32,PostFMT Only
CHAA,gene:proph:172522,32,PostFMT Only
CHAA,gene:proph:172523,32,PostFMT Only
CHAA,gene:proph:172524,32,PostFMT Only
CHAA,gene:proph:176039,32,PostFMT Only
CHAA,gene:proph:176040,32,PostFMT Only
CHAA,gene:proph:176060,32,PostFMT Only
CHAA,gene:proph:176071,32,PostFMT Only
